time,stationID,T,RH,PM1P0,PM2P5,PM4P0,w_speed,w_deg
12/24/2024 8:40,aa-87-13-85,14,59.3,4,5,5,,
12/24/2024 8:45,aa-87-13-85,14,59.3,1,5,8,,
12/24/2024 8:50,aa-87-13-85,14.1,59.4,1,4,7,4.63,160
12/24/2024 8:55,aa-87-13-85,14.2,59.1,1,4,7,,
12/24/2024 9:00,aa-87-13-85,14.3,59.2,0,2,3,4.12,150
12/24/2024 9:05,aa-87-13-85,14.3,58.9,1,3,6,,
12/24/2024 9:10,aa-87-13-85,14.4,58.6,1,5,8,,
12/24/2024 9:15,aa-87-13-85,14.5,58.4,2,7,11,,
12/24/2024 9:20,aa-87-13-85,14.6,58.4,1,4,7,3.6,160
12/24/2024 9:25,aa-87-13-85,14.6,58.5,1,4,7,,
12/24/2024 9:30,aa-87-13-85,14.7,58.4,1,4,7,,
12/24/2024 9:35,aa-87-13-85,14.8,58.3,1,6,11,3.6,160
12/24/2024 9:40,aa-87-13-85,15,58.2,0,2,3,,
12/24/2024 9:45,aa-87-13-85,15.1,58.1,1,3,6,3.6,160
12/24/2024 9:50,aa-87-13-85,15.2,58,1,7,11,,
12/24/2024 9:55,aa-87-13-85,15.4,57.9,1,7,11,,
12/24/2024 10:00,aa-87-13-85,15.5,57.1,1,1,3,,
12/24/2024 10:05,aa-87-13-85,15.7,57,1,4,7,2.06,150
12/24/2024 10:10,aa-87-13-85,15.8,56.3,1,4,7,2.06,150
12/24/2024 10:15,aa-87-13-85,16,56.1,1,6,11,,
12/24/2024 10:20,aa-87-13-85,16.2,55.6,0,2,4,,
12/24/2024 10:25,aa-87-13-85,16.7,55.1,1,4,7,,
12/24/2024 10:30,aa-87-13-85,17.2,54.3,4,6,7,2.24,202
12/24/2024 10:35,aa-87-13-85,18.1,53.3,1,4,7,,
12/24/2024 10:40,aa-87-13-85,18.8,53,1,4,7,1.54,130
12/24/2024 10:45,aa-87-13-85,19.9,52.1,0,2,3,,
12/24/2024 10:50,aa-87-13-85,19.9,50.1,1,4,6,,
12/24/2024 10:55,aa-87-13-85,19.4,49.8,1,4,7,,
12/24/2024 11:00,aa-87-13-85,19.1,50.1,1,6,10,,
12/24/2024 11:05,aa-87-13-85,18.4,51.2,1,4,7,2.24,251
12/24/2024 11:10,aa-87-13-85,18.2,52.7,2,6,10,,
12/24/2024 11:15,aa-87-13-85,18.2,52.3,1,6,10,2.24,251
12/24/2024 11:20,aa-87-13-85,17.9,52.1,2,8,14,,
12/24/2024 11:25,aa-87-13-85,17.9,52.8,1,4,7,,
12/24/2024 11:30,aa-87-13-85,18.5,50.9,1,3,6,,
12/24/2024 11:35,aa-87-13-85,19.1,50.5,2,5,8,1.34,270
12/24/2024 11:40,aa-87-13-85,19.7,47.9,2,4,7,,
12/24/2024 11:45,aa-87-13-85,19.7,46.8,2,9,14,,
12/24/2024 11:50,aa-87-13-85,19.4,46.9,1,5,8,1.34,176
12/24/2024 11:55,aa-87-13-85,19,47.5,1,5,8,,
12/24/2024 12:00,aa-87-13-85,18.6,48.4,3,9,14,2.06,230
12/24/2024 12:05,aa-87-13-85,18.1,51.8,1,2,4,,
12/24/2024 12:10,aa-87-13-85,17.9,53.1,1,2,3,,
12/24/2024 12:15,aa-87-13-85,18.4,53.1,1,4,7,,
12/24/2024 12:20,aa-87-13-85,19.4,51.7,1,4,7,4.63,250
12/24/2024 12:25,aa-87-13-85,20.2,47.7,1,4,7,,
12/24/2024 12:30,aa-87-13-85,20.9,45.9,1,4,7,4.63,250
12/24/2024 12:35,aa-87-13-85,21.4,44.5,2,6,11,,
12/24/2024 12:40,aa-87-13-85,22.2,42.4,2,9,14,,
12/24/2024 12:45,aa-87-13-85,22.2,42.2,1,6,10,4.63,250
12/24/2024 12:50,aa-87-13-85,21.2,41.7,3,10,16,,
12/24/2024 12:55,aa-87-13-85,20.2,44.5,3,9,15,4.63,250
12/24/2024 13:00,aa-87-13-85,19.4,45.8,2,11,18,,
12/24/2024 13:05,aa-87-13-85,19,47.1,2,5,8,,
12/24/2024 13:10,aa-87-13-85,19.8,47.8,1,4,7,,
12/24/2024 13:15,aa-87-13-85,21.4,43.3,2,7,11,,
12/24/2024 13:20,aa-87-13-85,22.9,41.8,2,9,15,6.69,260
12/24/2024 13:25,aa-87-13-85,23.8,38.3,2,4,7,,
12/24/2024 13:30,aa-87-13-85,24.4,36,2,9,15,6.69,260
12/24/2024 13:35,aa-87-13-85,24.6,33.5,2,8,12,,
12/24/2024 13:40,aa-87-13-85,24.7,32.5,2,5,8,,
12/24/2024 13:45,aa-87-13-85,25.1,31.7,1,4,7,,
12/24/2024 13:50,aa-87-13-85,26,30.5,6,13,17,6.69,260
12/24/2024 13:55,aa-87-13-85,26.9,29.4,1,7,11,,
12/24/2024 14:00,aa-87-13-85,27.6,27.7,2,6,10,,
12/24/2024 14:05,aa-87-13-85,27.7,28.6,3,11,18,5.14,280
12/24/2024 14:10,aa-87-13-85,27.1,28.8,1,4,6,,
12/24/2024 14:15,aa-87-13-85,25.2,30.4,2,10,16,,
12/24/2024 14:20,aa-87-13-85,24.8,31.7,2,7,12,5.14,280
12/24/2024 14:25,aa-87-13-85,24.1,32.2,3,8,11,,
12/24/2024 14:30,aa-87-13-85,22.6,35.2,7,21,32,5.14,280
12/24/2024 14:35,aa-87-13-85,21.5,37.7,3,7,11,,
12/24/2024 14:40,aa-87-13-85,20.7,38.4,1,4,7,,
12/24/2024 14:45,aa-87-13-85,20.1,39.7,2,8,14,,
12/24/2024 14:50,aa-87-13-85,20.3,41.9,2,10,17,5.14,280
12/24/2024 14:55,aa-87-13-85,21,42.4,1,6,10,,
12/24/2024 15:00,aa-87-13-85,20.2,41.9,1,5,8,4.12,270
12/24/2024 15:05,aa-87-13-85,20.4,42.3,6,11,18,,
12/24/2024 15:10,aa-87-13-85,21.4,40.8,1,6,9,,
12/24/2024 15:15,aa-87-13-85,22.2,39.8,1,4,7,4.12,270
12/24/2024 15:20,aa-87-13-85,22.9,38.1,1,6,10,,
12/24/2024 15:25,aa-87-13-85,23.3,35.9,3,13,21,,
12/24/2024 15:30,aa-87-13-85,23.6,34.3,2,7,11,,
12/24/2024 15:35,aa-87-13-85,23.3,33.1,2,4,7,4.63,300
12/24/2024 15:40,aa-87-13-85,23.3,33.9,2,8,12,,
12/24/2024 15:45,aa-87-13-85,23.4,33.4,1,6,10,4.12,270
12/24/2024 15:50,aa-87-13-85,23.5,31.3,1,4,7,4.12,270
12/24/2024 15:55,aa-87-13-85,23.1,31.2,1,5,9,,
12/24/2024 16:00,aa-87-13-85,22.9,31,3,7,12,,
12/24/2024 16:05,aa-87-13-85,22.4,30.4,6,9,12,,
12/24/2024 16:10,aa-87-13-85,21.7,32,1,4,7,,
12/24/2024 16:15,aa-87-13-85,21.2,32.9,2,8,14,3.6,280
12/24/2024 16:20,aa-87-13-85,20.4,34.2,2,4,7,,
12/24/2024 16:25,aa-87-13-85,19.4,35.7,2,7,11,,
12/24/2024 16:30,aa-87-13-85,18.4,37.6,1,4,7,,
12/24/2024 16:35,aa-87-13-85,17.6,39.8,1,6,11,4.12,270
12/24/2024 16:40,aa-87-13-85,17,41.3,2,5,7,,
12/24/2024 16:45,aa-87-13-85,16.5,42.2,1,4,7,4.12,270
12/24/2024 16:50,aa-87-13-85,16.2,43,1,5,8,,
12/24/2024 16:55,aa-87-13-85,15.8,44,2,4,7,,
12/24/2024 17:00,aa-87-13-85,15.5,44.8,4,13,20,,
12/24/2024 17:05,aa-87-13-85,15.3,45.7,1,6,9,4.63,300
12/24/2024 17:10,aa-87-13-85,15,46.6,1,4,7,,
12/24/2024 17:15,aa-87-13-85,14.9,47.2,2,6,10,4.63,300
12/24/2024 17:20,aa-87-13-85,14.6,47.9,4,16,26,,
12/24/2024 17:25,aa-87-13-85,14.5,48.6,2,4,7,,
12/24/2024 17:30,aa-87-13-85,14.3,49.4,1,4,7,4.63,300
12/24/2024 17:35,aa-87-13-85,14.2,50.3,6,11,17,,
12/24/2024 17:40,aa-87-13-85,14.1,50.9,2,6,11,,
12/24/2024 17:45,aa-87-13-85,14.1,51.2,3,6,9,,
12/24/2024 17:50,aa-87-13-85,14,51.4,2,7,11,3.6,260
12/24/2024 17:55,aa-87-13-85,14,51.8,3,13,21,,
12/24/2024 18:00,aa-87-13-85,13.9,52.1,1,4,7,,
12/24/2024 18:05,aa-87-13-85,13.9,52.3,3,13,21,3.09,290
12/24/2024 18:10,aa-87-13-85,13.8,52.6,4,9,13,,
12/24/2024 18:15,aa-87-13-85,13.9,52.8,1,2,4,,
12/24/2024 18:20,aa-87-13-85,13.9,52.8,2,8,14,3.6,280
12/24/2024 18:25,aa-87-13-85,13.9,53.1,1,6,11,,
12/24/2024 18:30,aa-87-13-85,13.8,53.3,3,9,15,,
12/24/2024 18:35,aa-87-13-85,13.7,53.3,1,6,10,3.6,280
12/24/2024 18:40,aa-87-13-85,13.8,53.7,3,9,14,,
12/24/2024 18:45,aa-87-13-85,13.8,53.8,2,6,11,,
12/24/2024 18:50,aa-87-13-85,13.8,54,3,9,14,3.6,280
12/24/2024 18:55,aa-87-13-85,13.8,53.7,2,6,10,,
12/24/2024 19:00,aa-87-13-85,13.9,53.5,3,6,8,,
12/24/2024 19:05,aa-87-13-85,13.8,53.7,1,4,7,2.24,0
12/24/2024 19:10,aa-87-13-85,13.8,53.8,3,7,11,2.06,280
12/24/2024 19:15,aa-87-13-85,13.7,53.5,3,13,22,,
12/24/2024 19:20,aa-87-13-85,13.6,53.4,3,8,12,,
12/24/2024 19:25,aa-87-13-85,13.5,53.4,2,6,9,2.06,280
12/24/2024 19:30,aa-87-13-85,13.4,53.5,3,12,20,,
12/24/2024 19:35,aa-87-13-85,13.4,53.6,2,6,10,,
12/24/2024 19:40,aa-87-13-85,13.5,53.8,3,5,8,3.6,270
12/24/2024 19:45,aa-87-13-85,13.6,53.7,3,13,22,,
12/24/2024 19:50,aa-87-13-85,13.7,53.7,4,12,18,,
12/24/2024 19:55,aa-87-13-85,13.8,53.7,3,5,7,,
12/24/2024 20:00,aa-87-13-85,13.9,53.2,3,5,7,3.6,290
12/24/2024 20:05,aa-87-13-85,13.8,52.9,2,9,14,,
12/24/2024 20:10,aa-87-13-85,13.7,53.3,4,14,23,,
12/24/2024 20:15,aa-87-13-85,13.5,53.7,3,13,21,,
12/24/2024 20:20,aa-87-13-85,13.4,53.7,2,9,15,3.6,290
12/24/2024 20:25,aa-87-13-85,13.3,53.6,2,7,11,,
12/24/2024 20:30,aa-87-13-85,13.2,53.9,6,8,11,3.6,290
12/24/2024 20:35,aa-87-13-85,13.1,54.2,1,3,6,,
12/24/2024 20:40,aa-87-13-85,12.9,53.9,2,9,15,,
12/24/2024 20:45,aa-87-13-85,12.7,53.4,2,7,11,3.6,290
12/24/2024 20:50,aa-87-13-85,12.5,54.3,2,7,11,,
12/24/2024 20:55,aa-87-13-85,12.4,54.9,3,5,7,,
12/24/2024 21:00,aa-87-13-85,12.3,54.5,2,6,9,,
12/24/2024 21:05,aa-87-13-85,12.2,54.9,3,7,10,3.6,270
12/24/2024 21:10,aa-87-13-85,12.1,55.1,1,7,11,,
12/24/2024 21:15,aa-87-13-85,12.2,54.4,1,2,4,,
12/24/2024 21:20,aa-87-13-85,12.1,54.2,1,5,8,3.6,270
12/24/2024 21:25,aa-87-13-85,12.1,54.4,1,4,7,,
12/24/2024 21:30,aa-87-13-85,12.1,54,2,6,9,,
12/24/2024 21:35,aa-87-13-85,12.3,53.9,1,6,11,3.6,270
12/24/2024 21:40,aa-87-13-85,12.2,54.3,2,8,12,,
12/24/2024 21:45,aa-87-13-85,12.2,54.2,2,5,8,,
12/24/2024 21:50,aa-87-13-85,12.2,53.6,2,10,15,3.6,270
12/24/2024 21:55,aa-87-13-85,12.2,54.1,1,6,10,3.6,270
12/24/2024 22:00,aa-87-13-85,12.2,54.2,2,8,13,,
12/24/2024 22:05,aa-87-13-85,12.2,53.8,2,8,13,,
12/24/2024 22:10,aa-87-13-85,12,54.1,2,5,7,,
12/24/2024 22:15,aa-87-13-85,11.8,53.8,3,5,8,0.45,235
12/24/2024 22:20,aa-87-13-85,11.7,53.3,2,5,7,,
12/24/2024 22:25,aa-87-13-85,11.7,52.8,3,11,18,,
12/24/2024 22:30,aa-87-13-85,11.6,53.1,3,8,12,,
12/24/2024 22:35,aa-87-13-85,11.6,53,2,4,7,2.06,200
12/24/2024 22:40,aa-87-13-85,11.4,53.4,1,4,7,1.34,204
12/24/2024 22:45,aa-87-13-85,11.4,53.3,1,4,7,,
12/24/2024 22:50,aa-87-13-85,11.3,53.4,1,4,7,,
12/24/2024 22:55,aa-87-13-85,11.2,53.2,1,4,7,,
12/24/2024 23:00,aa-87-13-85,11.1,53.4,2,7,11,,
12/24/2024 23:05,aa-87-13-85,11.2,53.1,1,4,7,0.45,315
12/24/2024 23:10,aa-87-13-85,11.3,52.9,1,5,7,,
12/24/2024 23:15,aa-87-13-85,11.5,51.9,1,4,7,,
12/24/2024 23:20,aa-87-13-85,11.5,51.5,1,4,7,0.45,243
12/24/2024 23:25,aa-87-13-85,11.4,51.8,1,5,8,,
12/24/2024 23:30,aa-87-13-85,11.3,52.1,3,8,12,0.89,229
12/24/2024 23:35,aa-87-13-85,11.4,52.2,1,4,8,,
12/24/2024 23:40,aa-87-13-85,11.4,51.9,1,6,10,,
12/24/2024 23:45,aa-87-13-85,11.4,52.4,2,4,6,,
12/24/2024 23:50,aa-87-13-85,11.4,52.3,1,4,7,0.45,180
12/24/2024 23:55,aa-87-13-85,11.4,52.2,1,2,4,,
12/25/2024 0:00,aa-87-13-85,11.4,52.3,1,4,7,2.06,140
12/25/2024 0:05,aa-87-13-85,11.3,52.3,2,3,4,,
12/25/2024 0:10,aa-87-13-85,11.3,52.5,2,4,7,,
12/25/2024 0:15,aa-87-13-85,11.2,52.4,2,7,11,,
12/25/2024 0:20,aa-87-13-85,11.1,52.6,1,3,5,0.89,259
12/25/2024 0:25,aa-87-13-85,11.1,53.2,1,6,9,,
12/25/2024 0:30,aa-87-13-85,11,53.1,1,5,7,,
12/25/2024 0:35,aa-87-13-85,11.1,52.8,2,7,12,0.89,252
12/25/2024 0:40,aa-87-13-85,11.1,52.9,3,9,14,,
12/25/2024 0:45,aa-87-13-85,11,53.4,2,5,8,,
12/25/2024 0:50,aa-87-13-85,11,53.8,1,4,7,0.89,0
12/25/2024 0:55,aa-87-13-85,11,54.2,2,9,14,,
12/25/2024 1:00,aa-87-13-85,11.1,54.5,3,6,10,,
12/25/2024 1:05,aa-87-13-85,11.2,54.3,2,7,11,0,0
12/25/2024 1:10,aa-87-13-85,11.3,54.3,1,2,3,0,0
12/25/2024 1:15,aa-87-13-85,11.3,54,1,4,7,,
12/25/2024 1:20,aa-87-13-85,11.3,53.6,1,7,11,,
12/25/2024 1:25,aa-87-13-85,11.1,53.5,1,7,11,,
12/25/2024 1:30,aa-87-13-85,11,53.7,2,9,15,,
12/25/2024 1:35,aa-87-13-85,11,53.5,2,7,11,0,0
12/25/2024 1:40,aa-87-13-85,10.9,54.3,2,8,12,,
12/25/2024 1:45,aa-87-13-85,10.8,54.5,2,8,14,0,0
12/25/2024 1:50,aa-87-13-85,10.9,54.8,4,11,16,,
12/25/2024 1:55,aa-87-13-85,11.1,54.6,2,7,11,,
12/25/2024 2:00,aa-87-13-85,11.4,54,2,6,9,,
12/25/2024 2:05,aa-87-13-85,11.6,53.7,1,4,7,0,0
12/25/2024 2:10,aa-87-13-85,11.6,53.2,4,18,29,,
12/25/2024 2:15,aa-87-13-85,11.6,53.2,3,8,12,,
12/25/2024 2:20,aa-87-13-85,11.6,53.1,0,2,3,0.45,232
12/25/2024 2:25,aa-87-13-85,11.6,53.7,1,4,7,,
12/25/2024 2:30,aa-87-13-85,11.8,53.9,2,8,13,,
12/25/2024 2:35,aa-87-13-85,11.8,54,2,7,11,0.45,269
12/25/2024 2:40,aa-87-13-85,11.9,53.5,1,3,5,0.45,262
12/25/2024 2:45,aa-87-13-85,11.8,53.6,2,7,11,,
12/25/2024 2:50,aa-87-13-85,11.7,53.5,1,7,11,,
12/25/2024 2:55,aa-87-13-85,11.5,53.4,1,3,5,,
12/25/2024 3:00,aa-87-13-85,11.4,53.6,1,4,7,,
12/25/2024 3:05,aa-87-13-85,11.4,54.5,1,6,11,0.89,244
12/25/2024 3:10,aa-87-13-85,11.5,55.1,1,6,10,,
12/25/2024 3:15,aa-87-13-85,11.6,55.5,2,6,10,0,0
12/25/2024 3:20,aa-87-13-85,11.5,55,1,6,10,,
12/25/2024 3:25,aa-87-13-85,11.5,54.9,2,11,18,,
12/25/2024 3:30,aa-87-13-85,11.4,55,1,7,11,,
12/25/2024 3:35,aa-87-13-85,11.5,54.7,1,5,8,0.45,301
12/25/2024 3:40,aa-87-13-85,11.4,54.8,2,9,14,,
12/25/2024 3:45,aa-87-13-85,11.3,55,2,4,7,0,0
12/25/2024 3:50,aa-87-13-85,11.4,54.9,1,6,9,,
12/25/2024 3:55,aa-87-13-85,11.3,54.7,2,4,7,,
12/25/2024 4:00,aa-87-13-85,11.4,54.8,2,8,14,,
12/25/2024 4:05,aa-87-13-85,11.4,54.8,1,6,10,0,0
12/25/2024 4:10,aa-87-13-85,11.2,55.1,2,9,15,,
12/25/2024 4:15,aa-87-13-85,11.2,56,2,9,15,0.45,0
12/25/2024 4:20,aa-87-13-85,11.3,56.2,3,9,15,,
12/25/2024 4:25,aa-87-13-85,11.3,55.6,1,3,6,,
12/25/2024 4:30,aa-87-13-85,11.3,54.9,1,3,6,,
12/25/2024 4:35,aa-87-13-85,11.2,54.9,1,4,7,0,0
12/25/2024 4:40,aa-87-13-85,11.1,55.1,2,3,6,,
12/25/2024 4:45,aa-87-13-85,11,55.3,3,7,9,,
12/25/2024 4:50,aa-87-13-85,11,55.7,2,5,8,2.57,140
12/25/2024 4:55,aa-87-13-85,11,55.1,2,9,15,,
12/25/2024 5:00,aa-87-13-85,10.9,54.6,1,6,11,2.57,170
12/25/2024 5:05,aa-87-13-85,10.7,55.1,1,7,11,,
12/25/2024 5:10,aa-87-13-85,10.4,56.2,3,8,14,,
12/25/2024 5:15,aa-87-13-85,10.3,56.8,2,7,12,2.57,170
12/25/2024 5:20,aa-87-13-85,10.5,56.6,2,8,13,,
12/25/2024 5:25,aa-87-13-85,10.6,56.2,1,6,11,,
12/25/2024 5:30,aa-87-13-85,10.6,56.1,1,4,7,,
12/25/2024 5:35,aa-87-13-85,10.6,56.4,2,8,13,1.54,200
12/25/2024 5:40,aa-87-13-85,10.6,56.4,2,7,11,,
12/25/2024 5:45,aa-87-13-85,10.6,56,2,7,11,0,0
12/25/2024 5:50,aa-87-13-85,10.5,56.1,1,5,8,,
12/25/2024 5:55,aa-87-13-85,10.6,55.8,2,4,6,0,0
12/25/2024 6:00,aa-87-13-85,10.7,55.6,1,5,8,,
12/25/2024 6:05,aa-87-13-85,10.6,55.5,1,4,7,,
12/25/2024 6:10,aa-87-13-85,10.5,55.9,3,7,11,,
12/25/2024 6:15,aa-87-13-85,10.5,56.6,4,20,32,,
12/25/2024 6:20,aa-87-13-85,10.6,56.1,2,8,13,0,0
12/25/2024 6:25,aa-87-13-85,10.7,55.8,3,13,21,,
12/25/2024 6:30,aa-87-13-85,10.8,55.6,1,6,11,0,0
12/25/2024 6:35,aa-87-13-85,10.8,55.1,3,7,11,,
12/25/2024 6:40,aa-87-13-85,11,54.1,2,5,8,,
12/25/2024 6:45,aa-87-13-85,11,54.2,1,5,8,,
12/25/2024 6:50,aa-87-13-85,11.1,54.1,1,4,7,0,0
12/25/2024 6:55,aa-87-13-85,11.2,53.7,2,7,11,,
12/25/2024 7:00,aa-87-13-85,11.2,53.1,2,9,14,,
12/25/2024 7:05,aa-87-13-85,11.1,53.1,2,7,11,1.54,90
12/25/2024 7:10,aa-87-13-85,10.8,54.2,2,5,8,,
12/25/2024 7:15,aa-87-13-85,10.6,54.2,1,3,6,1.54,90
12/25/2024 7:20,aa-87-13-85,10.6,54.4,2,4,7,,
12/25/2024 7:25,aa-87-13-85,10.5,54.8,2,4,7,0,0
12/25/2024 7:30,aa-87-13-85,10.8,54.1,2,6,11,,
12/25/2024 7:35,aa-87-13-85,10.7,54,2,8,13,,
12/25/2024 7:40,aa-87-13-85,10.7,53.9,1,6,11,,
12/25/2024 7:45,aa-87-13-85,10.5,54.6,1,4,7,0,0
12/25/2024 7:50,aa-87-13-85,10.5,54.9,1,2,3,,
12/25/2024 7:55,aa-87-13-85,10.7,54.5,2,6,9,,
12/25/2024 8:00,aa-87-13-85,10.8,54.5,1,4,7,0,0
12/25/2024 8:05,aa-87-13-85,10.9,54.3,1,6,10,,
12/25/2024 8:10,aa-87-13-85,11,54.4,2,6,9,,
12/25/2024 8:15,aa-87-13-85,11.3,54.3,1,5,8,0,0
12/25/2024 8:20,aa-87-13-85,11.6,54.2,1,4,7,,
12/25/2024 8:25,aa-87-13-85,11.8,54.1,2,3,5,,
12/25/2024 8:30,aa-87-13-85,12,53.3,1,4,7,0,0
12/25/2024 8:35,aa-87-13-85,12.2,53.4,1,3,4,,
12/25/2024 8:40,aa-87-13-85,12.5,52.9,1,5,7,,
12/25/2024 8:45,aa-87-13-85,12.7,52.3,1,7,11,,
12/25/2024 8:50,aa-87-13-85,12.9,52.5,1,2,3,0,0
12/25/2024 8:55,aa-87-13-85,13.2,52.9,1,4,7,,
12/25/2024 9:00,aa-87-13-85,13.8,52.8,2,10,17,0,0
12/25/2024 9:05,aa-87-13-85,14.3,51.4,1,4,7,,
12/25/2024 9:10,aa-87-13-85,14.5,51.1,3,4,7,0,0
12/25/2024 9:15,aa-87-13-85,14.7,50.5,2,3,6,,
12/25/2024 9:20,aa-87-13-85,14.7,50.4,3,11,17,,
12/25/2024 9:25,aa-87-13-85,14.8,49.5,1,6,9,,
12/25/2024 9:30,aa-87-13-85,14.8,49.8,2,6,10,,
12/25/2024 9:35,aa-87-13-85,14.9,50.5,7,10,12,0,0
12/25/2024 9:40,aa-87-13-85,15,50.5,2,11,17,,
12/25/2024 9:45,aa-87-13-85,15.3,50.2,1,6,10,0.45,0
12/25/2024 9:50,aa-87-13-85,15.4,49.4,10,16,20,,
12/25/2024 9:55,aa-87-13-85,15.5,50,2,6,10,0,0
12/25/2024 10:00,aa-87-13-85,15.6,49.8,2,7,11,,
12/25/2024 10:05,aa-87-13-85,15.8,49.4,2,9,15,,
12/25/2024 10:10,aa-87-13-85,16,49,3,6,11,,
12/25/2024 10:15,aa-87-13-85,16.1,48.4,3,10,16,,
12/25/2024 10:20,aa-87-13-85,16.3,47.7,1,5,8,0.45,135
12/25/2024 10:25,aa-87-13-85,16.4,47.9,2,11,19,,
12/25/2024 10:30,aa-87-13-85,16.6,47.8,3,12,20,0.45,180
12/25/2024 10:35,aa-87-13-85,16.6,47.8,3,7,11,,
12/25/2024 10:40,aa-87-13-85,16.8,47.5,3,5,7,0.45,203
12/25/2024 10:45,aa-87-13-85,17.2,47.1,2,8,13,,
12/25/2024 10:50,aa-87-13-85,17.5,47.3,2,10,17,,
12/25/2024 10:55,aa-87-13-85,17.8,46.7,3,9,15,2.06,0
12/25/2024 11:00,aa-87-13-85,18.3,46.1,3,11,18,,
12/25/2024 11:05,aa-87-13-85,18.8,43.3,4,10,16,,
12/25/2024 11:10,aa-87-13-85,19.4,41.7,1,4,7,2.06,0
12/25/2024 11:15,aa-87-13-85,19.9,41.5,3,8,13,,
12/25/2024 11:20,aa-87-13-85,20.1,42,2,9,15,,
12/25/2024 11:25,aa-87-13-85,20.1,41.7,2,9,15,,
12/25/2024 11:30,aa-87-13-85,19.9,40.9,1,6,9,,
12/25/2024 11:35,aa-87-13-85,19.8,40.5,2,6,9,2.06,0
12/25/2024 11:40,aa-87-13-85,19.8,40.6,2,6,9,,
12/25/2024 11:45,aa-87-13-85,19.8,40.2,3,6,9,,
12/25/2024 11:50,aa-87-13-85,19.9,41.1,3,11,17,2.06,0
12/25/2024 11:55,aa-87-13-85,19.8,40.8,2,7,11,,
12/25/2024 12:00,aa-87-13-85,19.7,40.9,2,8,12,,
12/25/2024 12:05,aa-87-13-85,19.6,40.8,5,12,18,2.06,0
12/25/2024 12:10,aa-87-13-85,19.6,40.9,3,7,11,,
12/25/2024 12:15,aa-87-13-85,20.3,40,2,6,11,2.06,0
12/25/2024 12:20,aa-87-13-85,21.2,38.6,4,9,14,,
12/25/2024 12:25,aa-87-13-85,22,37.3,5,8,13,,
12/25/2024 12:30,aa-87-13-85,23.3,35.1,3,8,13,,
12/25/2024 12:35,aa-87-13-85,24.2,33.6,3,6,8,2.06,0
12/25/2024 12:40,aa-87-13-85,24.4,32.7,2,9,14,2.06,0
12/25/2024 12:45,aa-87-13-85,24.7,32.3,2,8,14,,
12/25/2024 12:50,aa-87-13-85,26.3,30.3,3,9,14,,
12/25/2024 12:55,aa-87-13-85,26.5,28.8,2,6,9,2.06,0
12/25/2024 13:00,aa-87-13-85,26.7,28.9,2,9,13,,
12/25/2024 13:05,aa-87-13-85,25.7,29,3,8,12,,
12/25/2024 13:10,aa-87-13-85,24.4,30.5,2,5,8,,
12/25/2024 13:15,aa-87-13-85,24.1,31.2,1,7,11,2.06,0
12/25/2024 13:20,aa-87-13-85,25.2,30.2,1,6,9,,
12/25/2024 13:25,aa-87-13-85,26.6,28.5,2,7,11,,
12/25/2024 13:30,aa-87-13-85,26.8,27.6,1,7,11,2.06,0
12/25/2024 13:35,aa-87-13-85,26.7,27.7,5,9,12,,
12/25/2024 13:40,aa-87-13-85,26.6,27.4,2,8,14,,
12/25/2024 13:45,aa-87-13-85,25.1,28.5,2,6,10,,
12/25/2024 13:50,aa-87-13-85,23.6,29.7,2,7,11,2.06,0
12/25/2024 13:55,aa-87-13-85,22.3,31.7,1,4,7,,
12/25/2024 14:00,aa-87-13-85,21.4,33.4,3,11,17,,
12/25/2024 14:05,aa-87-13-85,20.7,33.9,3,6,10,2.06,0
12/25/2024 14:10,aa-87-13-85,20.1,34.5,2,8,14,,
12/25/2024 14:15,aa-87-13-85,19.7,35.7,2,8,14,2.06,0
12/25/2024 14:20,aa-87-13-85,19.4,36.3,1,6,10,,
12/25/2024 14:25,aa-87-13-85,19,36.6,3,8,13,,
12/25/2024 14:30,aa-87-13-85,18.6,36.7,4,12,18,,
12/25/2024 14:35,aa-87-13-85,18.2,37.6,2,7,11,2.06,0
12/25/2024 14:40,aa-87-13-85,17.9,38.6,1,5,9,,
12/25/2024 14:45,aa-87-13-85,17.8,38.9,3,6,11,,
12/25/2024 14:50,aa-87-13-85,17.6,40.3,3,10,16,2.57,360
12/25/2024 14:55,aa-87-13-85,17.6,41.5,4,7,11,,
12/25/2024 15:00,aa-87-13-85,17.4,41.9,3,8,12,3.09,350
12/25/2024 15:05,aa-87-13-85,17.3,42.2,3,9,14,,
12/25/2024 15:10,aa-87-13-85,17.1,42.7,3,7,11,,
12/25/2024 15:15,aa-87-13-85,17,42.7,2,6,10,,
12/25/2024 15:20,aa-87-13-85,16.9,42.9,3,4,6,4.12,360
12/25/2024 15:25,aa-87-13-85,16.8,43.8,2,7,11,4.12,360
12/25/2024 15:30,aa-87-13-85,16.7,44.1,3,6,9,,
12/25/2024 15:35,aa-87-13-85,16.6,44.6,6,15,25,,
12/25/2024 15:40,aa-87-13-85,16.6,44.8,4,7,11,,
12/25/2024 15:45,aa-87-13-85,16.6,44.9,4,8,11,3.6,330
12/25/2024 15:50,aa-87-13-85,16.6,45.1,2,9,15,,
12/25/2024 15:55,aa-87-13-85,16.6,45.1,6,14,21,,
12/25/2024 16:00,aa-87-13-85,16.5,44.8,3,8,12,2.57,330
12/25/2024 16:05,aa-87-13-85,16.4,45,3,13,22,,
